calcPhase t x y theta P11 P12 P13 P22 P23 P33 U1 U2 y1 y2
1 33.200000 129.415602 80.281746 7.175779 17.563922 13.973905 -0.135544 23.225990 0.098005 0.010060 2.814343 0.003350 0.000000 0.000000 
1 33.250000 131.063592 82.327178 7.175779 19.070262 14.645326 -0.156120 24.977821 0.114583 0.010797 2.626721 0.000000 0.000000 0.000000 
1 33.300000 132.829294 84.518712 7.172429 20.716163 15.205942 -0.179781 26.817609 0.133647 0.011534 2.814343 -0.003350 0.000000 0.000000 
1 33.350000 134.602329 86.704319 7.175779 22.474452 15.681181 -0.204989 28.721702 0.154096 0.012271 2.814343 0.003350 0.000000 0.000000 
1 33.400000 136.368032 88.895853 7.172429 24.341627 16.063211 -0.231880 30.705621 0.175762 0.013008 2.814343 -0.003350 0.000000 0.000000 
1 33.450000 138.022865 90.935752 7.172429 26.259111 16.407832 -0.258414 32.716872 0.197287 0.013745 2.626721 0.000000 0.000000 0.000000 
1 33.500000 139.795900 93.121358 7.175779 28.371684 16.595990 -0.288454 34.853591 0.221657 0.014482 2.814343 0.003350 0.000000 0.000000 
2 33.350000 134.602329 86.704319 7.175779 22.474452 15.681181 -0.204989 28.721702 0.154096 0.012271 0.000000 0.000000 80.000000 25.000000 
3 33.350000 134.598345 86.858383 7.179761 5.071846 2.231955 0.026185 5.381770 0.009075 0.001107 0.000000 0.000000 0.000000 0.000000 
1 33.550000 141.384557 95.365308 7.179761 8.346859 6.739730 0.007582 11.233902 0.023919 0.004055 2.626721 0.000000 0.000000 0.000000 
1 33.600000 143.141519 97.563856 7.176411 9.233900 7.811974 -0.001333 12.740942 0.031044 0.004792 2.814343 -0.003350 0.000000 0.000000 
1 33.650000 144.905838 99.756505 7.179761 10.171123 8.851872 -0.011841 14.268314 0.039498 0.005529 2.814343 0.003350 0.000000 0.000000 
1 33.700000 146.077146 101.222204 7.193163 11.118488 9.897793 -0.019944 15.778902 0.045974 0.006266 1.876229 0.013402 0.000000 0.000000 
1 33.750000 147.113550 102.555341 7.209915 12.053462 10.927114 -0.028298 17.321517 0.052469 0.007003 1.688606 0.016752 0.000000 0.000000 
1 33.800000 148.240137 104.055687 7.223317 12.987445 11.914441 -0.038805 18.926571 0.060358 0.007740 1.876229 0.013402 0.000000 0.000000 
1 33.850000 149.789067 106.177120 7.230017 13.990602 12.801585 -0.055225 20.639692 0.072347 0.008477 2.626721 0.006701 0.000000 0.000000 
1 33.900000 151.214127 108.156615 7.233368 15.031413 13.651676 -0.072005 22.385395 0.084427 0.009214 2.439098 0.003350 0.000000 0.000000 
1 33.950000 152.741656 110.293509 7.240069 16.162846 14.424630 -0.091695 24.194450 0.098502 0.009951 2.626721 0.006701 0.000000 0.000000 
1 34.000000 153.930580 111.980502 7.256821 17.267547 15.217803 -0.108482 25.986983 0.110333 0.010688 2.063852 0.016752 0.000000 0.000000 
1 34.050000 154.774578 113.221718 7.276923 18.284079 16.052794 -0.121748 27.761322 0.119354 0.011425 1.500983 0.020102 0.000000 0.000000 
1 34.100000 156.002895 115.108613 7.283624 19.472121 16.708308 -0.143306 29.695104 0.133387 0.012162 2.251475 0.006701 0.000000 0.000000 
1 34.150000 157.421149 117.319544 7.290325 20.839045 17.222403 -0.170195 31.735377 0.150636 0.012899 2.626721 0.006701 0.000000 0.000000 
1 34.200000 158.824556 119.539930 7.297026 22.318198 17.652718 -0.198836 33.835079 0.168739 0.013636 2.626721 0.006701 0.000000 0.000000 
1 34.250000 160.312231 121.928936 7.300376 23.991883 17.942427 -0.231413 36.032748 0.189025 0.014373 2.814343 0.003350 0.000000 0.000000 
1 34.300000 161.791894 124.322913 7.303726 25.821130 18.130234 -0.265822 38.295974 0.210292 0.015110 2.814343 0.003350 0.000000 0.000000 
2 34.100000 156.002895 115.108613 7.283624 19.472121 16.708308 -0.143306 29.695104 0.133387 0.012162 0.000000 0.000000 80.000000 -25.000000 
3 34.100000 154.884702 112.991098 7.261277 4.244975 2.010830 0.001504 6.037732 -0.027712 0.001227 0.000000 0.000000 0.000000 0.000000 
1 34.350000 162.074847 123.981143 7.288080 7.948319 7.449683 -0.029053 13.837414 -0.007855 0.004912 2.814343 0.003350 0.000000 0.000000 
1 34.400000 163.684433 126.515119 7.288080 8.791552 8.448838 -0.041500 15.471651 0.000051 0.005649 3.001966 0.000000 0.000000 0.000000 
1 34.450000 165.092820 128.732348 7.288080 9.667807 9.418684 -0.054026 17.129799 0.008008 0.006386 2.626721 -0.000000 0.000000 0.000000 
1 34.500000 166.601807 131.107951 7.291430 10.624986 10.341293 -0.069197 18.815306 0.017644 0.007123 2.814343 0.003350 0.000000 0.000000 
1 34.550000 168.102826 133.488595 7.294781 11.652275 11.212704 -0.086154 20.538119 0.028336 0.007860 2.814343 0.003350 0.000000 0.000000 
1 34.600000 169.496325 135.715212 7.294781 12.725387 12.044538 -0.103656 22.293127 0.039289 0.008597 2.626721 -0.000000 0.000000 0.000000 
1 34.650000 170.591217 137.464697 7.311533 13.764866 12.885215 -0.118696 24.050240 0.048702 0.009334 2.063852 0.016752 0.000000 0.000000 
1 34.700000 171.366077 138.750209 7.331635 14.701407 13.743206 -0.130695 25.826625 0.055935 0.010071 1.500983 0.020102 0.000000 0.000000 
1 34.750000 172.114940 140.051037 7.351738 15.633781 14.562111 -0.143796 27.651990 0.063477 0.010808 1.500983 0.020102 0.000000 0.000000 
1 34.800000 172.747184 141.202204 7.375190 16.514779 15.365475 -0.156238 29.512217 0.070310 0.011545 1.313360 0.023453 0.000000 0.000000 
1 34.850000 173.438696 142.534405 7.401994 17.442115 16.098204 -0.171619 31.435665 0.078294 0.012282 1.500983 0.026803 0.000000 0.000000 
1 34.900000 174.012313 143.715879 7.425447 18.305667 16.807016 -0.186130 33.399895 0.085339 0.013019 1.313360 0.023453 0.000000 0.000000 
1 34.950000 174.713994 145.251793 7.448899 19.307228 17.404877 -0.206126 35.438228 0.094474 0.013756 1.688606 0.023453 0.000000 0.000000 
1 35.000000 175.601287 147.321056 7.455600 20.578149 17.838369 -0.234591 37.569000 0.106680 0.014493 2.251475 0.006701 0.000000 0.000000 
1 35.050000 176.620263 149.742079 7.455600 22.146814 18.131681 -0.269680 39.764893 0.121448 0.015230 2.626721 0.000000 0.000000 0.000000 
1 35.100000 177.712022 152.336031 7.458951 23.996177 18.305477 -0.309186 42.011667 0.138076 0.015967 2.814343 0.003350 0.000000 0.000000 
1 35.150000 178.722881 154.760454 7.465652 25.931519 18.440000 -0.347897 44.276089 0.154217 0.016704 2.626721 0.006701 0.000000 0.000000 
1 35.200000 179.717471 157.191596 7.465652 28.053189 18.488651 -0.388508 46.579262 0.170830 0.017441 2.626721 0.000000 0.000000 0.000000 
1 35.250000 180.783104 159.796391 7.469002 30.526858 18.391233 -0.433938 48.943037 0.189416 0.018178 2.814343 0.003350 0.000000 0.000000 
1 35.300000 181.769543 162.230851 7.469002 33.073360 18.262836 -0.478192 51.319714 0.207348 0.018915 2.626721 -0.000000 0.000000 0.000000 
2 35.100000 177.712022 152.336031 7.458951 23.996177 18.305477 -0.309186 42.011667 0.138076 0.015967 0.000000 0.000000 80.000000 -10.000000 
3 35.100000 177.973144 151.398861 7.430263 4.642788 1.482099 0.019522 6.356206 -0.014328 0.001257 0.000000 0.000000 0.000000 0.000000 
1 35.350000 183.512011 163.925220 7.447015 6.380981 5.895346 -0.014837 15.928882 0.000790 0.004942 2.814343 0.003350 0.000000 0.000000 
1 35.400000 184.403202 165.992807 7.453716 6.825581 6.711517 -0.025054 17.883343 0.005193 0.005679 2.251475 0.006701 0.000000 0.000000 
1 35.450000 185.061189 167.547941 7.477169 7.268173 7.510567 -0.033885 19.852952 0.008930 0.006416 1.688606 0.023453 0.000000 0.000000 
1 35.500000 185.613489 168.943619 7.497271 7.688185 8.265222 -0.042839 21.863095 0.012473 0.007153 1.500983 0.020102 0.000000 0.000000 
1 35.550000 186.072106 170.174304 7.520724 8.086287 8.982456 -0.051642 23.905465 0.015754 0.007890 1.313360 0.023453 0.000000 0.000000 
1 35.600000 186.501736 171.415405 7.544177 8.473951 9.650976 -0.061434 25.984382 0.019143 0.008627 1.313360 0.023453 0.000000 0.000000 
1 35.650000 186.902144 172.666241 7.567630 8.855960 10.269203 -0.072224 28.097521 0.022597 0.009364 1.313360 0.023453 0.000000 0.000000 
1 35.700000 187.273108 173.926122 7.591083 9.237204 10.835804 -0.084022 30.242433 0.026071 0.010101 1.313360 0.023453 0.000000 0.000000 
1 35.750000 187.614425 175.194356 7.614536 9.622665 11.349702 -0.096832 32.416559 0.029519 0.010838 1.313360 0.023453 0.000000 0.000000 
1 35.800000 187.970405 176.652515 7.641339 10.058101 11.799071 -0.112635 34.620197 0.033377 0.011575 1.500983 0.026803 0.000000 0.000000 
1 35.850000 188.247582 177.936294 7.664792 10.469315 12.197673 -0.127494 36.847897 0.036585 0.012312 1.313360 0.023453 0.000000 0.000000 
1 35.900000 188.494577 179.226220 7.688245 10.900460 12.541974 -0.143375 39.096227 0.039626 0.013049 1.313360 0.023453 0.000000 0.000000 
1 35.950000 188.742208 180.706635 7.715048 11.416475 12.819108 -0.162692 41.364994 0.042857 0.013786 1.500983 0.026803 0.000000 0.000000 
1 36.000000 188.924091 182.007340 7.738501 11.907354 13.047505 -0.180624 43.647963 0.045364 0.014523 1.313360 0.023453 0.000000 0.000000 
1 36.050000 189.161897 184.057446 7.755253 12.739673 13.169009 -0.210397 45.950925 0.048818 0.015260 2.063852 0.016752 0.000000 0.000000 
1 36.100000 189.420809 186.671375 7.761954 13.966316 13.203307 -0.250284 48.266021 0.052769 0.015997 2.626721 0.006701 0.000000 0.000000 
1 36.150000 189.593231 188.539664 7.782056 14.976879 13.267913 -0.280171 50.576425 0.055527 0.016734 1.876229 0.020102 0.000000 0.000000 
1 36.200000 189.728064 190.411042 7.802159 16.096029 13.287668 -0.311486 52.891017 0.057783 0.017471 1.876229 0.020102 0.000000 0.000000 
1 36.250000 189.854409 192.846865 7.812210 17.723338 13.221749 -0.354042 55.210945 0.059991 0.018208 2.439098 0.010051 0.000000 0.000000 
1 36.300000 189.964100 195.471295 7.818911 19.711091 13.116664 -0.401826 57.531545 0.061988 0.018945 2.626721 0.006701 0.000000 0.000000 
1 36.350000 190.036467 197.533877 7.835663 21.452128 13.037894 -0.440902 59.849024 0.063359 0.019682 2.063852 0.016752 0.000000 0.000000 
1 36.400000 190.067399 199.222200 7.852415 22.997773 12.958588 -0.474131 62.163437 0.063968 0.020419 1.688606 0.016752 0.000000 0.000000 
1 36.450000 190.070927 201.473672 7.859115 25.236268 12.816354 -0.520103 64.475133 0.064040 0.021156 2.251475 0.006701 0.000000 0.000000 
1 36.500000 190.059368 203.725117 7.872517 27.685533 12.666869 -0.567734 66.784844 0.063795 0.021893 2.251475 0.013402 0.000000 0.000000 
2 36.250000 189.854409 192.846865 7.812210 17.723338 13.221749 -0.354042 55.210945 0.059991 0.018208 0.000000 0.000000 80.000000 25.000000 
3 36.250000 189.469863 194.527789 7.844179 5.491597 2.615225 0.048423 8.740530 0.051563 0.001538 0.000000 0.000000 0.000000 0.000000 
1 36.550000 189.276955 207.094371 7.921238 4.678848 1.714837 0.008229 22.577768 0.050627 0.005960 1.500983 0.020102 0.000000 0.000000 
2 36.300000 189.493121 199.593490 7.860931 5.045774 2.377052 0.038697 13.365207 0.051598 0.003012 0.000000 0.000000 80.000000 25.000000 
3 36.300000 189.327910 196.810993 7.852483 4.796691 1.814011 0.054863 5.933751 0.039132 0.001573 0.000000 0.000000 0.000000 0.000000 
1 36.600000 188.995469 209.374363 7.936243 3.843921 0.928014 0.013279 19.758278 0.037687 0.005995 1.688606 0.023453 0.000000 0.000000 
1 36.650000 188.810468 211.618224 7.942944 3.830116 0.654210 -0.000172 22.040184 0.036578 0.006732 2.251475 0.006701 0.000000 0.000000 
1 36.700000 188.577096 214.234557 7.956346 3.895341 0.358128 -0.017785 24.316484 0.035007 0.007469 2.626721 0.013402 0.000000 0.000000 
1 36.750000 188.442890 215.541042 7.979799 3.978695 0.081148 -0.027542 26.594339 0.034005 0.008206 1.313360 0.023453 0.000000 0.000000 
1 36.800000 188.230994 217.216301 8.003252 4.130400 -0.254805 -0.041289 28.855152 0.032266 0.008943 1.688606 0.023453 0.000000 0.000000 
1 36.850000 187.896164 219.442739 8.009952 4.409702 -0.646050 -0.061200 31.094680 0.029272 0.009680 2.251475 0.006701 0.000000 0.000000 
1 36.900000 187.663002 220.925502 8.036756 4.668243 -1.026507 -0.075552 33.337035 0.027015 0.010417 1.500983 0.026803 0.000000 0.000000 
1 36.950000 187.424288 222.216986 8.060208 4.957122 -1.453240 -0.089005 35.559627 0.024528 0.011154 1.313360 0.023453 0.000000 0.000000 
1 37.000000 187.078516 223.869811 8.083661 5.378724 -1.919873 -0.107441 37.758337 0.020672 0.011891 1.688606 0.023453 0.000000 0.000000 
1 37.050000 186.523217 226.244856 8.093713 6.075946 -2.406000 -0.135682 39.930500 0.014069 0.012628 2.439098 0.010051 0.000000 0.000000 
1 37.100000 186.166821 227.702914 8.113815 6.628760 -2.904686 -0.154094 42.103021 0.009568 0.013365 1.500983 0.020102 0.000000 0.000000 
1 37.150000 185.781190 229.153514 8.140618 7.256500 -3.425539 -0.173481 44.256319 0.004414 0.014102 1.500983 0.026803 0.000000 0.000000 
1 37.200000 185.356820 230.593257 8.160721 7.970015 -3.976452 -0.193784 46.381612 -0.001570 0.014839 1.500983 0.020102 0.000000 0.000000 
1 37.250000 184.676984 232.739640 8.174122 9.080972 -4.484999 -0.225633 48.491128 -0.011658 0.015576 2.251475 0.013402 0.000000 0.000000 
1 37.300000 184.086534 234.520540 8.194225 10.162931 -5.005029 -0.253372 50.592677 -0.020855 0.016313 1.876229 0.020102 0.000000 0.000000 
1 37.350000 183.585631 235.935477 8.221028 11.169997 -5.564130 -0.276454 52.671517 -0.029026 0.017050 1.500983 0.026803 0.000000 0.000000 
1 37.400000 182.844997 237.861859 8.231079 12.596023 -6.053308 -0.309298 54.737470 -0.041653 0.017787 2.063852 0.010051 0.000000 0.000000 
1 37.450000 182.154125 239.606258 8.244481 14.042606 -6.536786 -0.340325 56.801385 -0.053942 0.018524 1.876229 0.013402 0.000000 0.000000 
1 37.500000 181.654194 240.820748 8.267934 15.231459 -7.103435 -0.362822 58.836311 -0.063203 0.019261 1.313360 0.023453 0.000000 0.000000 
1 37.550000 181.125920 242.023179 8.291387 16.505782 -7.674670 -0.385982 60.845776 -0.073377 0.019998 1.313360 0.023453 0.000000 0.000000 
1 37.600000 180.410643 243.552810 8.314840 18.148097 -8.151317 -0.416572 62.857524 -0.087681 0.020735 1.688606 0.023453 0.000000 0.000000 
1 37.650000 179.409375 245.569391 8.321540 20.369621 -8.436151 -0.458385 64.908044 -0.108443 0.021472 2.251475 0.006701 0.000000 0.000000 
1 37.700000 178.732869 246.909276 8.341643 22.106037 -8.891183 -0.487155 66.906342 -0.122968 0.022209 1.500983 0.020102 0.000000 0.000000 
1 37.750000 178.029567 248.235291 8.368446 23.944470 -9.321518 -0.516604 68.894111 -0.138588 0.022946 1.500983 0.026803 0.000000 0.000000 
1 37.800000 177.106333 249.868654 8.381848 26.252918 -9.573684 -0.554083 70.921191 -0.159772 0.023683 1.876229 0.013402 0.000000 0.000000 
1 37.850000 176.066790 251.651582 8.398600 28.890356 -9.674629 -0.596308 73.003839 -0.184392 0.024420 2.063852 0.016752 0.000000 0.000000 
1 37.900000 175.289143 252.935411 8.425403 31.082102 -9.974005 -0.627659 74.996257 -0.203382 0.025157 1.500983 0.026803 0.000000 0.000000 
1 37.950000 174.578841 254.040122 8.448856 33.175595 -10.335167 -0.655450 76.933095 -0.221251 0.025894 1.313360 0.023453 0.000000 0.000000 
1 38.000000 173.422249 255.749443 8.465608 36.217855 -10.220437 -0.699711 79.064921 -0.251199 0.026631 2.063852 0.016752 0.000000 0.000000 
2 37.750000 178.029567 248.235291 8.368446 23.944470 -9.321518 -0.516604 68.894111 -0.138588 0.022946 0.000000 0.000000 80.000000 -30.000000 
3 37.750000 178.437996 245.905785 8.371257 6.305627 -0.449790 0.050487 7.339931 0.004676 0.001498 0.000000 0.000000 0.000000 0.000000 
1 38.050000 172.977648 254.432619 8.491872 9.675506 -6.925650 0.022362 17.193803 -0.013862 0.005920 1.876229 0.013402 0.000000 0.000000 
1 38.100000 172.195540 255.487712 8.515324 10.454529 -8.029327 0.016116 18.710738 -0.018492 0.006657 1.313360 0.023453 0.000000 0.000000 
1 38.150000 171.158437 256.820306 8.532077 11.295234 -9.132436 0.007245 20.195669 -0.025396 0.007394 1.688606 0.016752 0.000000 0.000000 
1 38.200000 169.628365 258.719801 8.542128 12.203908 -10.202907 -0.006800 21.692425 -0.036709 0.008131 2.439098 0.010051 0.000000 0.000000 
1 38.250000 168.436761 260.169046 8.555529 13.172960 -11.261396 -0.018583 23.170441 -0.046398 0.008868 1.876229 0.013402 0.000000 0.000000 
1 38.300000 167.346933 261.458878 8.578982 14.198385 -12.308245 -0.030022 24.630622 -0.056063 0.009605 1.688606 0.023453 0.000000 0.000000 
1 38.350000 166.227158 262.722798 8.595734 15.305989 -13.337379 -0.042161 26.063101 -0.066818 0.010342 1.688606 0.016752 0.000000 0.000000 
1 38.400000 164.832858 264.244446 8.605786 16.513122 -14.306204 -0.057898 27.525907 -0.081238 0.011079 2.063852 0.010051 0.000000 0.000000 
1 38.450000 163.679612 265.477902 8.629238 17.750846 -15.276488 -0.071564 28.961227 -0.094014 0.011816 1.688606 0.023453 0.000000 0.000000 
1 38.500000 162.629075 266.549967 8.656042 19.050055 -16.242598 -0.084231 30.350861 -0.106427 0.012553 1.500983 0.026803 0.000000 0.000000 
1 38.550000 161.415322 267.723932 8.672794 20.459251 -17.152517 -0.098968 31.744830 -0.121664 0.013290 1.688606 0.016752 0.000000 0.000000 
1 38.600000 159.908019 269.133727 8.682845 21.997509 -17.956627 -0.117704 33.220246 -0.141696 0.014027 2.063852 0.010051 0.000000 0.000000 
1 38.650000 158.663240 270.274742 8.706298 23.540331 -18.779774 -0.133709 34.650033 -0.159156 0.014764 1.688606 0.023453 0.000000 0.000000 
1 38.700000 157.533289 271.262751 8.733101 25.128782 -19.600250 -0.148296 36.029982 -0.175838 0.015501 1.500983 0.026803 0.000000 0.000000 
1 38.750000 156.232763 272.339794 8.749853 26.837177 -20.331673 -0.164991 37.453843 -0.195998 0.016238 1.688606 0.016752 0.000000 0.000000 
1 38.800000 154.621402 273.629368 8.759904 28.698600 -20.906849 -0.185931 39.030017 -0.222163 0.016975 2.063852 0.010051 0.000000 0.000000 
1 38.850000 153.292478 274.671170 8.783357 30.535928 -21.527024 -0.203615 40.530224 -0.244722 0.017712 1.688606 0.023453 0.000000 0.000000 
2 38.600000 159.908019 269.133727 8.682845 21.997509 -17.956627 -0.117704 33.220246 -0.141696 0.014027 0.000000 0.000000 80.000000 -10.000000 
3 38.600000 161.083248 268.028036 8.668617 5.557949 -1.053372 0.032262 6.340235 0.028617 0.001574 0.000000 0.000000 0.000000 0.000000 
1 38.900000 153.283842 274.776401 8.785881 13.192157 -8.204414 0.010115 11.969688 0.002370 0.005996 1.313360 0.030154 0.000000 0.000000 
1 38.950000 151.928307 275.783335 8.802633 14.667268 -9.318701 0.004077 12.796129 -0.005758 0.006733 1.688606 0.016752 0.000000 0.000000 
1 39.000000 150.708563 276.658077 8.829436 16.191562 -10.406026 -0.001813 13.605167 -0.013970 0.007470 1.500983 0.026803 0.000000 0.000000 
1 39.050000 149.310470 277.605033 8.852889 17.786084 -11.453512 -0.008886 14.385691 -0.024414 0.008207 1.688606 0.023453 0.000000 0.000000 
1 39.100000 148.206091 278.315852 8.876342 19.437102 -12.471756 -0.014720 15.126639 -0.033478 0.008944 1.313360 0.023453 0.000000 0.000000 
1 39.150000 146.765135 279.196212 8.899795 21.152983 -13.437983 -0.022594 15.869911 -0.046366 0.009681 1.688606 0.023453 0.000000 0.000000 
1 39.200000 144.816861 280.324648 8.913196 22.946967 -14.322754 -0.033519 16.667912 -0.065228 0.010418 2.251475 0.013402 0.000000 0.000000 
1 39.250000 143.344445 281.151317 8.936649 24.766827 -15.193423 -0.042131 17.436512 -0.080568 0.011155 1.688606 0.023453 0.000000 0.000000 
1 39.300000 142.184469 281.767249 8.960102 26.625880 -16.044286 -0.049002 18.146763 -0.093507 0.011892 1.313360 0.023453 0.000000 0.000000 
1 39.350000 140.171725 282.776209 8.973504 28.583966 -16.753085 -0.061001 19.035505 -0.117443 0.012629 2.251475 0.013402 0.000000 0.000000 
1 39.400000 137.976801 283.839930 8.983555 30.599696 -17.371839 -0.074435 20.051494 -0.145163 0.013366 2.439098 0.010051 0.000000 0.000000 
1 39.450000 136.619567 284.480919 9.003657 32.590363 -18.058621 -0.083002 20.891655 -0.163304 0.014103 1.500983 0.020102 0.000000 0.000000 
1 39.500000 135.249722 285.094496 9.030461 34.622560 -18.695122 -0.091656 21.751741 -0.182624 0.014840 1.500983 0.026803 0.000000 0.000000 
1 39.550000 133.863926 285.671140 9.050563 36.703327 -19.270729 -0.100213 22.627522 -0.203189 0.015577 1.500983 0.020102 0.000000 0.000000 
1 39.600000 131.593626 286.562733 9.060614 38.896827 -19.616912 -0.114102 23.939243 -0.238554 0.016314 2.439098 0.010051 0.000000 0.000000 
1 39.650000 130.015756 287.164160 9.084067 41.058031 -20.047129 -0.123914 25.025869 -0.264296 0.017051 1.688606 0.023453 0.000000 0.000000 
1 39.700000 128.777891 287.603028 9.107520 43.223253 -20.496412 -0.131397 25.964398 -0.285403 0.017788 1.313360 0.023453 0.000000 0.000000 
1 39.750000 127.173556 288.129810 9.130973 45.452942 -20.805269 -0.140767 27.150879 -0.313941 0.018525 1.688606 0.023453 0.000000 0.000000 
1 39.800000 125.018559 288.781829 9.137674 47.761798 -20.911839 -0.152846 28.783830 -0.353863 0.019262 2.251475 0.006701 0.000000 0.000000 
1 39.850000 123.399071 289.260002 9.161127 50.038290 -21.107883 -0.162057 30.165839 -0.385058 0.019999 1.688606 0.023453 0.000000 0.000000 
1 39.900000 122.131094 289.602273 9.184579 52.305846 -21.343440 -0.168902 31.331453 -0.410416 0.020736 1.313360 0.023453 0.000000 0.000000 
1 39.950000 120.673203 289.959350 9.204682 54.609558 -21.473905 -0.176306 32.703015 -0.440648 0.021473 1.500983 0.020102 0.000000 0.000000 
1 40.000000 118.476042 290.450900 9.211383 56.989158 -21.339167 -0.186862 34.853191 -0.487828 0.022210 2.251475 0.006701 0.000000 0.000000 
1 40.050000 117.009105 290.768777 9.231485 59.317789 -21.377999 -0.193922 36.435872 -0.520409 0.022947 1.500983 0.020102 0.000000 0.000000 
1 40.100000 115.536074 291.057103 9.258288 61.657489 -21.368257 -0.200538 38.104102 -0.554211 0.023684 1.500983 0.026803 0.000000 0.000000 
1 40.150000 113.870817 291.336941 9.275041 64.019355 -21.245910 -0.207166 40.079063 -0.593651 0.024421 1.688606 0.016752 0.000000 0.000000 
2 39.900000 122.131094 289.602273 9.184579 52.305846 -21.343440 -0.168902 31.331453 -0.410416 0.020736 0.000000 0.000000 80.000000 -20.000000 
3 39.900000 125.730734 288.762169 9.141986 7.006269 -0.717407 0.025599 6.072329 0.040017 0.001592 0.000000 0.000000 0.000000 0.000000 
1 40.200000 115.875177 291.090346 9.249200 20.003195 -4.137572 0.017721 6.326346 0.005001 0.006014 2.063852 0.010051 0.000000 0.000000 
1 40.250000 113.473579 291.516402 9.259251 22.229915 -4.573624 0.015158 6.407538 -0.009444 0.006751 2.439098 0.010051 0.000000 0.000000 
1 40.300000 111.993112 291.763722 9.286054 24.471330 -4.966882 0.013488 6.513048 -0.019439 0.007488 1.500983 0.026803 0.000000 0.000000 
1 40.350000 110.506548 291.971278 9.306156 26.733109 -5.297116 0.011934 6.631584 -0.030571 0.008225 1.500983 0.020102 0.000000 0.000000 
1 40.400000 108.270895 292.237725 9.312857 29.006214 -5.582351 0.009743 6.841757 -0.048960 0.008962 2.251475 0.006701 0.000000 0.000000 
1 40.450000 105.847058 292.510141 9.322909 31.283991 -5.843232 0.007301 7.160584 -0.070683 0.009699 2.439098 0.010051 0.000000 0.000000 
1 40.500000 103.980556 292.700941 9.343011 33.568906 -6.073739 0.005450 7.482139 -0.088787 0.010436 1.876229 0.020102 0.000000 0.000000 
1 40.550000 102.671584 292.808211 9.366464 35.863688 -6.258027 0.004331 7.747879 -0.102448 0.011173 1.313360 0.023453 0.000000 0.000000 
1 40.600000 100.798544 292.917559 9.386566 38.166274 -6.387121 0.003109 8.178709 -0.123377 0.011910 1.876229 0.020102 0.000000 0.000000 
1 40.650000 99.486142 292.967733 9.410019 40.473869 -6.472457 0.002512 8.526437 -0.139008 0.012647 1.313360 0.023453 0.000000 0.000000 
1 40.700000 98.172925 292.987116 9.433472 42.784523 -6.506846 0.002266 8.913846 -0.155617 0.013384 1.313360 0.023453 0.000000 0.000000 
1 40.750000 96.859615 292.975697 9.456925 45.095652 -6.491707 0.002419 9.345853 -0.173195 0.014121 1.313360 0.023453 0.000000 0.000000 
1 40.800000 94.984355 292.915393 9.477027 47.404857 -6.434036 0.003271 10.047471 -0.199676 0.014858 1.876229 0.020102 0.000000 0.000000 
1 40.850000 92.735953 292.797808 9.483728 49.710778 -6.348256 0.005018 11.026794 -0.233084 0.015595 2.251475 0.006701 0.000000 0.000000 
1 40.900000 91.050280 292.698322 9.507181 52.015158 -6.246585 0.006569 11.864937 -0.259373 0.016332 1.688606 0.023453 0.000000 0.000000 
1 40.950000 89.554390 292.574776 9.533984 54.312622 -6.101882 0.008587 12.693129 -0.283804 0.017069 1.500983 0.026803 0.000000 0.000000 
1 41.000000 87.875843 292.390736 9.550736 56.600156 -5.923399 0.011729 13.721436 -0.312456 0.017806 1.688606 0.016752 0.000000 0.000000 
1 41.050000 85.269932 292.060753 9.557437 58.884610 -5.784329 0.017605 15.507298 -0.358859 0.018543 2.626721 0.006701 0.000000 0.000000 
1 41.100000 83.224214 291.787767 9.574189 61.166417 -5.625638 0.022667 17.093585 -0.396793 0.019280 2.063852 0.016752 0.000000 0.000000 
1 41.150000 81.739954 291.564336 9.600992 63.437546 -5.414121 0.026975 18.365163 -0.425411 0.020018 1.500983 0.026803 0.000000 0.000000 
1 41.200000 80.446932 291.334099 9.624445 65.691250 -5.154007 0.031583 19.569789 -0.451294 0.020755 1.313360 0.023453 0.000000 0.000000 
1 41.250000 78.424083 290.924748 9.641197 67.940910 -4.970505 0.040079 21.571436 -0.493277 0.021492 2.063852 0.016752 0.000000 0.000000 
1 41.300000 76.591622 290.521858 9.654599 70.181371 -4.773826 0.048738 23.557998 -0.532659 0.022229 1.876229 0.013402 0.000000 0.000000 
1 41.350000 75.130104 290.179929 9.674701 72.408609 -4.525630 0.056338 25.282402 -0.565147 0.022966 1.500983 0.020102 0.000000 0.000000 
1 41.400000 73.675754 289.808691 9.701505 74.623470 -4.275888 0.064864 27.116202 -0.598547 0.023703 1.500983 0.026803 0.000000 0.000000 
1 41.450000 71.690422 289.244829 9.718257 76.842886 -4.161267 0.078229 29.758773 -0.645604 0.024440 2.063852 0.016752 0.000000 0.000000 
1 41.500000 69.535212 288.593514 9.731658 79.072990 -4.144645 0.094147 32.848533 -0.698276 0.025177 2.251475 0.013402 0.000000 0.000000 
1 41.550000 68.104354 288.140087 9.758462 81.263878 -3.946730 0.105563 35.109263 -0.734300 0.025914 1.500983 0.026803 0.000000 0.000000 
2 41.300000 76.591622 290.521858 9.654599 70.181371 -4.773826 0.048738 23.557998 -0.532659 0.022229 0.000000 0.000000 80.000000 0.000000 
3 41.300000 78.090559 291.197278 9.629782 7.867147 -1.062407 -0.027291 6.541516 0.057105 0.001743 0.000000 0.000000 0.000000 0.000000 
